Time,Latitude,Longitude,Depth/Km,Magnitude,errorMag
40:01.6,42.8505,13.0098,10.0,2.311492127607522,0.170435679
49:14.5,42.7713,13.1522,10.5,2.4183945285930974,0.170445679
50:06.7,42.9243,13.2147,9.1,2.9755213523221773,0.170455679
55:33.0,42.7955,13.0813,10.3,2.730435405690473,0.170465679
32:58.8,42.8077,12.78,9.8,2.2212250906551745,0.170475679
35:41.6,42.8988,13.1785,8.8,2.266600519089657,0.170485679
43:51.6,43.0397,13.0665,9.9,2.3140716343794447,0.170495679
44:49.5,42.8893,13.1523,10.9,2.189397192010428,0.170505679
51:30.3,42.9128,13.2122,17.0,2.6882352461704073,0.170515679
56:17.0,42.8878,13.1512,12.6,3.8,0.170525679
16:17.3,42.9403,13.2098,9.2,2.534405754823098,0.170535679
38:03.7,42.9603,13.1507,2.7,2.1883628783219398,0.170545679
39:05.0,42.8725,13.0875,10.3,3.13061657056177,0.170555679
03:30.8,42.5298,13.2608,12.7,2.7199138091735344,0.170565679
07:34.7,42.9425,13.2047,9.0,2.083312037061239,0.170575679
23:58.5,42.8125,13.1723,9.8,2.721310677527517,0.170585679
15:36.7,42.9947,13.1275,10.2,2.3168113694701615,0.170595679
26:32.0,43.1027,13.0043,10.8,2.2098349117191867,0.170605679
15:44.0,42.9198,13.0398,11.0,2.953809744351669,0.170615679
22:56.6,42.8663,13.1513,8.2,2.2468331128373498,0.170625679
24:28.4,43.0042,13.06,7.3,2.8699243031864214,0.170635679
36:59.6,42.6292,13.2208,11.6,2.0923707603050543,0.170645679
45:16.8,43.0178,13.0823,10.4,2.685235395241489,0.170655679
46:18.7,43.0032,13.1475,8.1,2.2762358050430516,0.170665679
47:20.2,43.053,13.0585,10.2,2.179046201213347,0.170675679
57:19.8,42.98,13.1427,13.4,2.5801249894007174,0.170685679
05:07.9,42.8397,13.1942,9.5,2.400779710725716,0.170695679
20:59.2,43.0078,13.143,8.0,2.189394425549539,0.170705679
28:37.3,42.8057,13.1712,8.6,2.037725519227644,0.170715679
01:51.4,42.7222,13.1982,10.1,2.203824166991688,0.170725679
30:29.2,42.8958,13.195,10.2,2.659110660409511,0.170735679
41:12.7,42.8028,13.0953,11.1,2.103815258699582,0.170745679
48:59.8,42.8952,13.137,10.0,2.393452654273002,0.170755679
03:27.9,42.794,13.1977,10.1,2.5142275014588336,0.170765679
03:42.4,42.8753,13.0845,10.4,2.4494108416783593,0.170775679
13:00.4,42.8357,13.1648,10.9,3.0335505419069566,0.170785679
26:25.8,43.0022,13.0557,9.4,2.0334446302556737,0.170795679
29:54.2,42.8727,13.0608,9.7,2.983427435249319,0.170805679
33:21.7,42.9467,13.1373,10.1,2.100639276919469,0.170815679
43:14.2,42.8842,13.197,6.6,2.6881314482012444,0.170825679
45:59.3,42.9433,13.1162,11.1,2.7749426907944788,0.170835679
03:03.2,42.9212,13.2148,9.1,2.7172786884891265,0.170845679
10:58.3,42.9225,13.0448,11.1,2.0087087204134506,0.170855679
12:04.8,42.7787,13.2283,13.5,2.8203326589375264,0.170865679
35:59.0,42.9128,13.0977,11.5,3.0833352927956756,0.170875679
45:46.4,42.9852,13.058,9.6,2.5606206961423883,0.170885679
58:37.3,42.6748,13.2102,11.1,2.2763156789987073,0.170895679
03:41.4,42.5447,13.239,10.5,2.003311582599281,0.170905679
18:36.0,42.6598,13.2165,10.9,2.0672057061452933,0.170915679
33:21.3,42.9158,13.1652,9.3,2.9647847838490575,0.170925679
42:40.3,42.7228,13.2187,13.6,2.2151230199884844,0.170935679
09:04.0,42.7132,13.243,11.4,2.4448347004539706,0.170945679
20:18.3,42.8982,13.1842,7.5,2.856917790028546,0.170955679
21:57.4,42.8983,13.1893,9.0,2.7567431391872894,0.170965679
28:09.1,42.7975,13.1417,10.0,3.1689657740478334,0.170975679
29:57.6,43.0157,13.0735,9.7,2.4160987759535466,0.170985679
33:46.1,42.8882,13.1175,8.9,2.5479163080190093,0.170995679
34:39.7,42.7147,13.2122,10.3,2.6659792243733453,0.171005679
36:06.2,42.8053,13.1498,10.0,2.537661175561415,0.171015679
48:28.1,42.8818,13.1655,8.3,3.1039034901713913,0.171025679
51:36.5,42.9937,13.1487,5.8,2.681467933574677,0.171035679
00:38.0,42.8068,13.2102,9.3,3.4,0.171045679
03:56.4,42.6968,13.1482,11.0,2.3706824294772635,0.171055679
06:33.1,42.9128,12.9728,7.9,2.247520326077718,0.171065679
07:50.2,42.8015,13.2088,8.8,2.742567220025482,0.171075679
13:48.3,42.8893,13.1068,10.8,2.6361245495305683,0.171085679
30:53.7,42.8962,13.189,8.4,2.6108360932875163,0.171095679
56:56.9,42.7972,13.1153,11.0,2.0632676069043208,0.171105679
17:31.4,43.034,13.1028,7.6,2.320683829879179,0.171115679
28:07.1,42.7237,13.2977,12.6,2.917659302047714,0.171125679
16:27.3,42.8262,13.0448,9.9,2.491378188124631,0.171135679
29:40.2,42.9547,13.1372,9.1,2.631543233175196,0.171145679
30:16.6,42.8295,13.0382,9.3,2.967634148598311,0.171155679
41:21.6,42.8423,13.0552,10.3,2.942953072400395,0.171165679
09:17.6,43.0402,13.1148,9.1,2.7152428515622464,0.171175679
44:43.8,42.907,13.0293,10.6,2.204350957936964,0.171185679
07:41.8,42.9732,13.1412,9.0,2.093259328498111,0.171195679
36:42.5,42.9732,13.1385,9.4,3.0961898662491434,0.171205679
09:25.5,42.8882,13.2167,8.6,2.9388950451747977,0.171215679
13:37.8,42.8432,13.0653,10.3,2.700021232034331,0.171225679
20:57.9,42.7883,13.2408,17.9,3.170920087070608,0.171235679
26:44.6,42.91,13.2213,8.6,2.780963026133023,0.171245679
29:03.4,42.9065,13.1958,8.2,2.119216648608071,0.171255679
36:49.5,42.9138,13.1988,9.1,2.4420206144572227,0.171265679
57:30.2,42.8942,13.1898,8.3,2.391289232195305,0.171275679
21:07.1,42.8248,13.0268,9.2,2.941285880435023,0.171285679
21:32.6,42.6713,13.2203,14.7,2.0111731078494843,0.171295679
28:00.3,43.0278,13.0978,9.6,2.4841225038613883,0.171305679
30:25.7,42.8688,13.0418,11.1,2.482030885165874,0.171315679
30:50.5,42.6622,13.2153,13.5,2.0977784581978622,0.171325679
00:43.4,42.7448,13.19,10.7,3.0155800484484683,0.171335679
17:09.9,42.8953,13.0727,10.7,2.347310521124458,0.171345679
25:31.5,42.8358,13.1208,10.8,2.8058370416751495,0.171355679
34:00.6,42.7352,13.2377,12.9,2.016668392765051,0.171365679
39:18.5,42.6087,13.3463,8.0,2.3701368322983654,0.171375679
46:13.0,42.8778,13.1052,8.7,2.1628703917701686,0.171385679
54:01.3,42.6507,13.2118,13.7,2.3408256544421047,0.171395679
03:50.1,42.9555,13.1517,10.6,2.02792604443661,0.171405679
21:37.1,42.8313,13.0368,9.7,2.0784601444824964,0.171415679
22:08.1,42.9833,13.0597,9.4,2.1125504767910304,0.171425679
36:47.0,42.7577,13.2148,10.5,2.2995062896348153,0.171435679
42:18.7,42.6947,13.2063,11.1,3.1255828072508667,0.171445679
45:55.5,42.9063,13.1967,8.3,3.0488366636019286,0.171455679
58:27.2,42.9138,13.2103,8.0,2.8532639831907916,0.171465679
06:54.0,42.9258,13.1538,10.1,2.8664702833970575,0.171475679
11:58.7,42.6707,13.3027,5.5,2.246976105313049,0.171485679
13:38.1,42.651,13.2135,12.5,2.6206850013589094,0.171495679
15:50.0,42.819,13.1383,9.8,2.216941396435274,0.171505679
22:31.2,42.9472,13.0382,7.5,3.0181333285576937,0.171515679
38:34.4,42.8028,13.1342,10.0,3.1226519715184446,0.171525679
42:26.9,42.8018,13.1293,10.3,2.3484683748294324,0.171535679
04:33.6,42.7607,13.2323,8.9,2.3047162265798598,0.171545679
17:28.2,42.8018,13.1317,10.0,2.285417551099079,0.171555679
03:21.5,42.8977,13.1803,8.5,2.2260725275846425,0.171565679
09:15.2,42.9518,13.0492,10.1,2.8898135568841603,0.171575679
11:22.1,42.8228,13.2493,10.6,3.0783868007462325,0.171585679
16:07.0,42.8818,13.214,8.9,3.0149217847129313,0.171595679
28:54.3,42.8437,13.2638,15.9,2.131059845950846,0.171605679
45:43.7,42.9197,13.1453,10.6,3.104492171819186,0.171615679
50:39.9,42.7708,13.1403,10.0,2.428519308345418,0.171625679
06:28.6,42.9063,13.0667,10.9,2.8303042070005384,0.171635679
13:15.0,42.8153,13.1845,12.5,2.2212629660089505,0.171645679
49:11.8,42.8677,13.1907,9.4,2.564740336990582,0.171655679
08:00.2,42.921,13.2148,8.0,2.976230184090712,0.171665679
09:02.9,42.6623,13.169,11.0,3.187994614780326,0.171675679
20:07.9,42.811,13.1563,10.0,3.0730389695307307,0.171685679
26:30.7,43.0207,13.0897,7.7,2.3142145406161108,0.171695679
49:21.4,42.8883,13.1563,8.6,2.256049478831845,0.171705679
00:56.4,42.8123,12.7663,8.4,3.3,0.171715679
41:57.1,42.9532,13.1302,8.2,2.200981278471381,0.171725679
43:04.0,42.5412,13.2393,9.4,3.1017299380784635,0.171735679
49:50.4,42.9752,13.118,8.4,2.8177629646024815,0.171745679
25:55.8,42.8508,13.0627,10.2,3.0065575957228514,0.171755679
29:37.8,42.5505,13.2463,10.1,2.054112290421481,0.171765679
51:18.6,42.9238,13.1228,12.2,2.262325138635602,0.171775679
51:51.8,42.6898,13.237,12.9,3.146885879654249,0.171785679
56:11.2,42.8702,13.1227,7.6,2.8598842647686498,0.171795679
06:02.4,42.666,13.1573,13.2,3.024834015395408,0.171805679
09:13.4,42.9,13.1782,9.0,2.177240833769639,0.171815679
18:21.5,42.9087,13.0608,9.5,2.1200114079077093,0.171825679
22:22.0,42.8332,13.2232,13.7,2.4135736975123345,0.171835679
25:58.4,43.0183,13.0973,3.9,2.908907862101409,0.171845679
35:40.0,42.9427,13.2918,10.3,2.229393292615987,0.171855679
37:10.4,42.9432,13.207,8.9,2.707574490676691,0.171865679
38:23.9,42.8478,13.0677,10.1,2.890854077969118,0.171875679
52:39.7,43.0058,13.067,9.0,2.8497109553420916,0.171885679
00:58.8,42.884,13.1988,8.7,2.8659041475127984,0.171895679
22:46.8,42.9413,13.1182,10.7,2.865830559083913,0.171905679
24:55.4,42.895,13.1872,8.3,2.57723654784364,0.171915679
39:05.9,42.8832,13.139,9.1,2.8926510522148505,0.171925679
44:09.8,42.8982,13.1917,8.1,2.896343848740631,0.171935679
49:58.5,42.5467,13.254,10.1,2.389366453761763,0.171945679
51:35.2,42.7373,13.0773,11.0,3.01756258548198,0.171955679
53:39.5,42.9568,13.1503,10.9,2.549417270865016,0.171965679
02:42.4,43.0153,13.1425,7.7,2.1555573636995775,0.171975679
13:02.7,42.8903,13.1915,7.9,2.1198204587209175,0.171985679
20:53.0,42.8923,13.1818,7.9,2.533640848874381,0.171995679
31:01.4,42.7027,13.2162,10.2,2.7332762627653637,0.172005679
41:22.6,43.0853,13.0365,8.7,2.0247072251790645,0.172015679
55:50.1,42.6518,13.2232,10.0,2.3371591391827398,0.172025679
56:49.8,42.9643,13.0235,12.2,2.6138712390759005,0.172035679
03:02.7,42.8827,13.1155,7.9,2.031163060172428,0.172045679
07:27.4,42.5515,13.2497,10.7,2.081546165862054,0.172055679
24:28.2,42.9632,13.1467,8.2,3.0392389313340455,0.172065679
27:49.5,42.7298,13.2777,11.3,3.042797440333856,0.172075679
28:53.3,43.0075,13.1463,8.5,3.0218946083535156,0.172085679
33:59.9,43.0022,13.0758,9.2,2.060981087572651,0.172095679
41:51.2,43.0045,13.1443,9.5,2.0468067377771657,0.172105679
09:21.2,42.9452,13.0307,9.9,2.6619888041387982,0.172115679
24:32.2,43.04,13.0443,10.0,2.984604363215214,0.172125679
41:22.9,42.9215,13.0492,9.0,2.8882171044153706,0.172135679
43:53.2,42.8703,13.1247,8.7,2.686882352471184,0.172145679
53:21.9,43.0683,13.1003,6.8,2.7131951955104476,0.172155679
15:08.4,43.001,13.149,9.3,3.5,0.172165679
19:09.7,42.8867,13.1687,7.6,2.4760723351686273,0.172175679
21:40.2,42.9747,13.1383,5.6,2.8146326254966585,0.172185679
30:19.2,43.002,13.1388,8.0,2.689798875634015,0.172195679
47:15.8,42.9735,13.0408,9.9,2.253386374966102,0.172205679
50:10.6,42.9965,13.1567,9.2,3.1395598822666373,0.172215679
50:51.2,42.9992,13.1468,7.9,3.3,0.172225679
56:12.8,43.0048,13.1078,8.1,3.060389227076125,0.172235679
56:49.2,42.8763,13.1237,9.0,2.392872296215794,0.172245679
10:45.6,42.9233,13.0563,9.3,2.236676708916013,0.172255679
31:48.3,42.944,13.2148,9.6,3.0098627945041283,0.172265679
33:55.3,42.7698,13.211,10.5,2.9009539277142538,0.172275679
48:20.7,42.7707,13.0592,10.3,2.181798428789387,0.172285679
58:27.8,43.0085,13.1062,4.6,2.640808131122206,0.172295679
03:47.0,42.9977,13.1437,6.2,2.9351212412783068,0.172305679
17:45.7,42.7623,13.1948,8.6,2.449310771659217,0.172315679
18:10.8,43.0158,13.1387,9.1,2.752052238626883,0.172325679
24:58.4,42.9483,13.3048,11.0,2.527520148728988,0.172335679
39:47.6,42.8517,13.12,10.7,2.458072959490648,0.172345679
41:11.0,42.81,13.1507,10.2,3.0662989845045994,0.172355679
44:12.8,42.8905,13.1638,13.3,2.0199445664993196,0.172365679
45:51.2,42.8157,12.7647,8.9,2.9609746849034355,0.172375679
49:48.8,42.793,13.092,12.8,2.7066108194352188,0.172385679
07:27.2,42.8762,13.2018,7.4,2.9025980194805583,0.172395679
08:10.3,42.5438,13.252,10.9,2.5615496451805155,0.172405679
13:10.6,42.6613,13.1917,13.2,3.7,0.172415679
29:55.6,42.728,13.177,14.0,3.5,0.172425679
45:37.4,42.7318,13.1702,15.2,3.014070327869681,0.172435679
00:46.0,42.9997,13.0718,9.2,3.124994418764529,0.172445679
01:50.4,42.9515,13.1543,8.9,2.25485536787199,0.172455679
08:08.2,42.7258,13.2603,12.8,2.521154792278134,0.172465679
17:32.1,42.793,13.097,13.1,3.1195834248198384,0.172475679
20:45.8,42.6868,13.1838,16.0,2.67204615844752,0.172485679
27:43.6,42.9068,13.1755,15.9,2.611888067701127,0.172495679
35:04.7,42.8162,12.7618,9.4,2.9931223127492825,0.172505679
40:31.1,42.8163,12.7678,9.9,3.1032725490232163,0.172515679
24:28.3,42.9538,13.1283,9.1,2.5555918880561137,0.172525679
29:37.0,42.8685,13.2037,7.9,3.161386631952138,0.172535679
01:33.1,43.0088,13.136,6.3,2.0766932550629957,0.172545679
08:56.8,42.8908,13.2005,7.6,2.464010719977151,0.172555679
19:51.7,42.5903,13.231,11.4,2.2051613679800863,0.172565679
26:16.8,42.7307,13.2163,11.1,2.468580572277887,0.172575679
26:37.6,43.0122,13.0882,13.1,3.1508458992245445,0.172585679
54:37.5,42.9025,13.048,12.5,2.185427414259374,0.172595679
55:39.3,42.9455,13.1043,8.4,2.9458009461021923,0.172605679
02:34.5,42.8448,13.0683,11.2,2.365881642329527,0.172615679
11:13.0,42.9072,13.1002,10.7,2.451930484878536,0.172625679
37:17.1,43.0332,13.0742,8.1,2.3196547984388474,0.172635679
07:45.1,42.8965,13.2097,8.4,2.0954015311850083,0.172645679
10:10.1,42.7938,13.1167,10.9,3.1383007088219825,0.172655679
34:10.5,42.8103,13.1467,11.1,2.274931047230155,0.172665679
47:46.7,42.8658,13.1603,10.7,2.589364796806928,0.172675679
07:45.2,42.6737,13.1808,12.5,2.1228648628967104,0.172685679
15:26.9,42.6728,13.1828,12.7,2.028148696420083,0.172695679
17:38.6,42.6657,13.1963,11.1,2.171825726170583,0.172705679
22:44.4,43.0127,13.0662,10.3,3.1459665028239154,0.172715679
24:25.8,42.7898,13.1197,11.0,2.8144505484036064,0.172725679
31:26.3,42.7873,13.1025,11.6,2.245689999066683,0.172735679
37:19.3,42.667,13.1893,11.3,2.4467193031271437,0.172745679
41:46.6,42.7227,13.2067,9.8,2.9819249109417685,0.172755679
46:28.9,42.734,13.1917,10.0,3.0437553267523976,0.172765679
48:17.9,42.6822,13.3152,9.5,2.9203425763236446,0.172775679
59:36.6,42.7133,13.1573,11.1,3.1732078037223777,0.172785679
04:51.0,42.7307,13.1943,9.3,2.918201515538308,0.172795679
09:05.3,42.9793,13.067,10.5,2.3724033934202917,0.172805679
12:50.7,42.7482,13.1935,9.8,2.0881307602808414,0.172815679
27:26.5,42.7472,13.1793,12.6,2.440440484465343,0.172825679
37:41.8,42.9773,13.1583,25.4,2.2522993649126373,0.172835679
46:39.9,42.9375,13.2083,8.0,3.1641159064365834,0.172845679
49:09.1,42.6588,13.3373,12.9,2.305269322988145,0.172855679
50:03.0,42.9453,13.2113,8.8,2.276916799185461,0.172865679
12:40.3,42.7717,13.0815,9.5,2.8607114938957716,0.172875679
13:28.5,42.795,13.1428,10.5,3.077747386120442,0.172885679
24:43.5,42.7532,13.1927,12.1,2.8024455900520753,0.172895679
51:16.0,42.7103,13.2498,10.8,2.0177887414529954,0.172905679
52:08.8,43.0337,13.1018,8.4,2.6456152320046944,0.172915679
01:27.7,42.7417,13.1853,10.3,3.1354777089959733,0.172925679
35:13.4,42.7542,13.1848,11.1,2.807141717604086,0.172935679
41:42.9,42.7378,13.1368,10.7,2.1275738860414815,0.172945679
42:37.6,42.725,13.1305,4.2,2.161330747498682,0.172955679
56:32.0,42.9822,13.1243,13.5,2.879316785419763,0.172965679
01:09.7,42.6513,13.2102,12.2,2.375670787467107,0.172975679
06:04.0,42.8578,13.0568,10.2,2.243336629036368,0.172985679
06:47.2,42.9602,13.137,8.2,2.9356650251008185,0.172995679
25:04.7,42.9283,13.0483,10.3,3.1840718749504555,0.173005679
31:31.3,42.7218,13.2138,10.5,2.9801516421077876,0.173015679
33:24.2,42.7267,13.1753,12.2,2.5402967699029615,0.173025679
44:31.4,42.8728,13.0828,11.1,3.1893635213273224,0.173035679
26:43.4,42.811,13.1512,10.0,2.6498463085396455,0.173045679
35:16.6,42.8283,13.1295,11.2,3.145824245468133,0.173055679
35:46.4,42.9023,13.1905,7.4,2.3665662218458476,0.173065679
37:53.8,42.9237,13.0553,10.2,2.3892765982147512,0.173075679
51:20.8,42.6982,13.1805,8.4,2.026507312654854,0.173085679
19:05.1,42.9235,13.1563,9.1,2.8347757103720093,0.173095679
29:13.0,42.7692,13.1522,9.4,2.495402293954617,0.173105679
33:23.8,42.6833,13.1958,10.9,2.8579850258796387,0.173115679
47:44.1,42.7475,13.23,14.8,3.105183229620369,0.173125679
51:34.8,42.7467,13.1458,11.1,2.728759315578764,0.173135679
57:36.4,42.8038,13.0865,11.4,2.9741418916553437,0.173145679
58:13.2,42.7303,13.3505,15.1,2.3150504775915475,0.173155679
04:29.5,42.7732,13.2132,9.9,2.1037433595768134,0.173165679
33:07.8,42.7447,13.1575,11.5,2.0444607633096368,0.173175679
43:08.0,42.9268,13.1513,9.6,3.3,0.173185679
44:15.6,42.8312,13.1192,10.2,2.309530564118466,0.173195679
02:06.5,42.848,13.0682,10.9,3.0529007353927775,0.173205679
03:26.5,43.0065,13.0735,8.5,2.6983449735247778,0.173215679
08:39.8,42.6883,13.2948,13.7,2.512296549613863,0.173225679
21:54.3,42.7563,13.1882,9.4,3.032248423456504,0.173235679
32:11.1,42.8003,13.1268,10.5,2.940096252789849,0.173245679
43:07.4,42.8777,13.0903,9.3,2.9282324408525136,0.173255679
59:37.0,42.8758,13.2432,10.0,2.0049803535627553,0.173265679
26:05.3,42.9487,13.2008,7.8,2.47449162770608,0.173275679
27:03.2,42.9273,13.2275,8.1,2.595339437802212,0.173285679
30:40.2,42.8835,13.0658,9.3,2.58178240287347,0.173295679
35:22.8,42.8563,13.2177,10.5,2.615843054834997,0.173305679
54:39.3,42.6818,13.2963,8.1,2.470735865161515,0.173315679
03:01.7,42.7367,13.1938,10.1,2.745058316797888,0.173325679
05:58.2,42.9237,13.2213,8.2,2.3743427301583013,0.173335679
10:46.8,42.8068,13.108,11.0,2.8366597604012593,0.173345679
49:30.6,43.0098,13.0937,8.9,2.1394630945268363,0.173355679
59:14.1,43.0348,13.0617,9.9,2.679191794222144,0.173365679
00:44.6,42.9258,13.2058,9.6,3.074593865658886,0.173375679
08:20.3,42.9302,13.2115,7.9,2.810620802674049,0.173385679
22:22.1,42.7428,13.15,9.6,2.9871325087905967,0.173395679
31:21.7,42.7275,13.2582,10.5,2.934233198128659,0.173405679
33:57.4,42.8127,13.1538,10.7,3.043890542553458,0.173415679
37:30.3,42.829,13.2288,13.7,2.24894744123565,0.173425679
09:41.0,42.8292,13.0348,10.7,2.7821477112341197,0.173435679
36:16.8,42.7657,13.1297,19.2,2.496780550156391,0.173445679
57:33.2,42.7007,13.1495,10.9,2.815546625286162,0.173455679
14:34.0,42.9323,13.213,9.0,2.637414337762847,0.173465679
15:35.9,42.934,13.2117,8.7,2.519323513322548,0.173475679
16:33.4,42.9288,13.2132,9.0,2.0158231186326176,0.173485679
26:40.1,42.9248,13.2058,7.0,3.199300181908892,0.173495679
43:30.8,42.8022,13.1882,9.5,3.0200996651989236,0.173505679
51:22.2,42.816,13.2218,13.8,2.0055452385059636,0.173515679
14:55.5,42.7417,13.1702,11.4,2.792875251252973,0.173525679
29:27.7,42.8702,13.0338,11.1,2.571092390634866,0.173535679
40:27.8,42.8807,13.2023,10.3,2.6821565774634966,0.173545679
47:09.0,42.8737,13.0272,10.7,2.420547782613245,0.173555679
59:54.8,42.7097,13.1567,11.7,2.8690553178486473,0.173565679
31:56.9,42.9292,13.1943,9.0,2.0366057586837507,0.173575679
33:31.4,42.8843,13.2018,8.8,3.020048116085186,0.173585679
44:22.9,42.7392,13.1837,9.1,3.018119319971457,0.173595679
47:19.2,42.9233,13.2252,9.4,2.2151586989700545,0.173605679
49:18.6,42.7003,13.1622,8.4,2.7221299341058707,0.173615679
04:25.5,42.9127,13.1517,10.6,2.4805993949632335,0.173625679
10:57.8,42.811,13.1313,10.3,2.177671040518898,0.173635679
11:36.5,43.021,13.075,6.9,2.1726263959722347,0.173645679
20:42.7,42.7952,13.2172,10.1,2.0271765103917474,0.173655679
31:05.2,42.5298,13.2208,11.6,2.863362186404437,0.173665679
36:40.6,43.0178,13.0507,10.1,2.461124434711439,0.173675679
40:39.9,42.8808,13.2193,9.7,2.928391200463677,0.173685679
55:07.5,42.6782,13.2058,12.5,2.9802622588738803,0.173695679
59:47.0,42.902,13.2047,8.6,2.5200087579770547,0.173705679
00:46.0,42.7547,13.2292,11.0,3.1984223718086167,0.173715679
26:38.2,42.9907,13.0552,9.6,2.5912051226403916,0.173725679
17:34.2,42.8252,13.1557,10.5,2.8928390897964635,0.173735679
51:29.7,43.0167,13.1262,8.6,3.091708821519263,0.173745679
25:04.1,42.8343,13.2417,15.9,3.1754430897294483,0.173755679
32:00.4,43.0282,13.0813,7.4,2.2825867218662292,0.173765679
33:59.0,42.9333,13.2098,9.4,2.2866345500666427,0.173775679
45:55.9,42.9757,13.1163,9.8,2.167576859462861,0.173785679
03:56.4,42.7768,13.1585,11.4,2.7743905403687443,0.173795679
30:34.3,42.7865,12.9633,10.3,2.9196738757188814,0.173805679
35:52.7,42.6957,13.2235,12.1,2.254011410444021,0.173815679
44:23.1,43.0357,13.0652,9.9,2.3748475956906434,0.173825679
06:22.5,42.8885,13.1717,9.6,2.0282459952544856,0.173835679
35:19.0,43.0302,13.0657,9.3,2.4809409149566943,0.173845679
45:01.3,42.9117,13.1983,9.2,2.0156156680848527,0.173855679
49:40.2,42.8812,13.0678,10.9,3.0073805748285327,0.173865679
10:10.5,42.6608,13.1978,11.9,2.682365030355692,0.173875679
12:08.2,42.6682,13.1993,14.0,2.901678383570811,0.173885679
38:31.0,43.0277,13.0367,10.3,2.138280907059413,0.173895679
38:31.0,43.0298,13.0388,10.3,2.694072262536232,0.173905679
57:31.2,42.8998,13.1852,7.1,2.4448987716579693,0.173915679
58:02.3,43.0848,13.0743,6.9,2.1446665583395808,0.173925679
50:59.1,42.8858,13.1323,9.3,3.6,0.173935679
52:31.5,42.863,13.1032,8.9,2.699703130096775,0.173945679
04:01.3,42.8733,13.1332,8.3,2.3085014105023416,0.173955679
30:54.0,42.9242,13.2313,7.3,2.296407919697604,0.173965679
43:35.9,42.828,13.2545,13.5,2.8823091037526596,0.173975679
45:23.2,42.8223,13.2553,11.0,2.8782517198999336,0.173985679
11:37.6,42.8745,13.0463,11.1,2.7437801466284117,0.173995679
12:18.7,42.8058,13.1263,10.5,2.318010467107983,0.174005679
29:11.3,42.7472,13.2305,12.0,2.4507191813637417,0.174015679
36:37.6,42.9305,13.0323,11.9,2.935182317508363,0.174025679
47:56.1,42.7507,13.1913,10.1,2.30974183818804,0.174035679
52:44.0,42.8087,13.2175,8.7,2.0556206877435828,0.174045679
57:33.5,42.979,13.0372,7.9,3.4,0.174055679
